"Address","PickupDay","SweepWeek","GarbageHauler","RecycleHauler","YardTrimHauler","NCUDate","StreetNumber","ZIP","WaterCompany"
"1280 MICHIGAN AV UNIT B, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1280","95002","San Jose Water Company, 408-279-7900"
"1346 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1346","95002","San Jose Municipal Water System, 408-535-3500"
"1354 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1354","95002","San Jose Municipal Water System, 408-535-3500"
"2676 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2676","95132","San Jose Water Company, 408-279-7900"
"2690 ALDERWOOD DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","June 4, 2016","2690","95132","San Jose Water Company, 408-279-7900"
"3112 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3112","95132","San Jose Water Company, 408-279-7900"
"3114 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3114","95132","San Jose Water Company, 408-279-7900"
"3116 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3116","95132","San Jose Water Company, 408-279-7900"
"3118 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3118","95132","San Jose Water Company, 408-279-7900"
"3120 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3120","95132","San Jose Water Company, 408-279-7900"
"3122 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3122","95132","San Jose Water Company, 408-279-7900"
"3124 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3124","95132","San Jose Water Company, 408-279-7900"
"3126 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3126","95132","San Jose Water Company, 408-279-7900"
"3128 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3128","95132","San Jose Water Company, 408-279-7900"
"3130 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3130","95132","San Jose Water Company, 408-279-7900"
"3132 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3132","95132","San Jose Water Company, 408-279-7900"
"3134 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3134","95132","San Jose Water Company, 408-279-7900"
"3138 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3138","95132","San Jose Water Company, 408-279-7900"
"3142 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3142","95132","San Jose Water Company, 408-279-7900"
"3144 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3144","95132","San Jose Water Company, 408-279-7900"
"3146 KERMATH DR, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","3146","95132","San Jose Water Company, 408-279-7900"
"2011 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2011","95132","San Jose Water Company, 408-279-7900"
"2005 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2005","95132","San Jose Water Company, 408-279-7900"
"1997 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1997","95132","San Jose Water Company, 408-279-7900"
"1991 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1991","95132","San Jose Water Company, 408-279-7900"
"1983 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1983","95132","San Jose Water Company, 408-279-7900"
"1975 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1975","95132","San Jose Water Company, 408-279-7900"
"1967 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1967","95132","San Jose Water Company, 408-279-7900"
"1959 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1959","95132","San Jose Water Company, 408-279-7900"
"1951 TREEWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","1951","95132","San Jose Water Company, 408-279-7900"
"1421 PACIFIC AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1421","95002","San Jose Municipal Water System, 408-535-3500"
"1450 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1450","95002","San Jose Municipal Water System, 408-535-3500"
"1446 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1446","95002","San Jose Municipal Water System, 408-535-3500"
"1577 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1577","95002","San Jose Municipal Water System, 408-535-3500"
"1583 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1583","95002","San Jose Municipal Water System, 408-535-3500"
"1485 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1485","95002","San Jose Municipal Water System, 408-535-3500"
"1491 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1491","95002","San Jose Municipal Water System, 408-535-3500"
"1488 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1488","95002","San Jose Municipal Water System, 408-535-3500"
"1566 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1566","95002","San Jose Municipal Water System, 408-535-3500"
"1568 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1568","95002","San Jose Municipal Water System, 408-535-3500"
"1570 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1570","95002","San Jose Municipal Water System, 408-535-3500"
"1552 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1552","95002","San Jose Municipal Water System, 408-535-3500"
"1554 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1554","95002","San Jose Municipal Water System, 408-535-3500"
"1458 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1458","95002","San Jose Municipal Water System, 408-535-3500"
"1460 WABASH ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1460","95002","San Jose Municipal Water System, 408-535-3500"
"1515 STATE ST, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1515","95002","San Jose Municipal Water System, 408-535-3500"
"1517 STATE ST UNIT A, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1517","95002","San Jose Water Company, 408-279-7900"
"1517 STATE ST UNIT B, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1517","95002","San Jose Water Company, 408-279-7900"
"1517 STATE ST UNIT C, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1517","95002","San Jose Water Company, 408-279-7900"
"2189 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2189","95132","San Jose Water Company, 408-279-7900"
"2183 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2183","95132","San Jose Water Company, 408-279-7900"
"2179 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2179","95132","San Jose Water Company, 408-279-7900"
"2173 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2173","95132","San Jose Water Company, 408-279-7900"
"2169 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2169","95132","San Jose Water Company, 408-279-7900"
"2165 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2165","95132","San Jose Water Company, 408-279-7900"
"2159 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2159","95132","San Jose Water Company, 408-279-7900"
"2155 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2155","95132","San Jose Water Company, 408-279-7900"
"2149 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2149","95132","San Jose Water Company, 408-279-7900"
"2139 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2139","95132","San Jose Water Company, 408-279-7900"
"2133 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2133","95132","San Jose Water Company, 408-279-7900"
"2127 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2127","95132","San Jose Water Company, 408-279-7900"
"2123 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2123","95132","San Jose Water Company, 408-279-7900"
"2117 ASHWOOD LN, SAN JOSE, CA 95132","FRI","MON of the 3RD WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","March 21, 2015","2117","95132","San Jose Water Company, 408-279-7900"
"1304 MICHIGAN AV, ALVISO, CA 95002","MON","N/A","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1304","95002","San Jose Water Company, 408-279-7900"
"1268 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1268","95002","San Jose Municipal Water System, 408-535-3500"
"1262 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1262","95002","San Jose Municipal Water System, 408-535-3500"
"1256 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1256","95002","San Jose Municipal Water System, 408-535-3500"
"1250 MICHIGAN AV, ALVISO, CA 95002","MON","TUE of the 1ST WEEK","Garden City Sanitation, 408-988-4500","California Waste Solutions, 408-213-7800","Green Waste Recovery, 408-283-4800","May 21, 2016","1250","95002","San Jose Municipal Water System, 408-535-3500"
